molecule,dalpha,dbeta
dsgdb9nsd_000309,1.2,1.6
dsgdb9nsd_000309,1.5,1.6
dsgdb9nsd_000309,1.6,1.4
dsgdb9nsd_000309,1.1,0.6
dsgdb9nsd_000309,1.7,1.6
dsgdb9nsd_000309,1.6,0.4
dsgdb9nsd_000309,0.8,1.5
dsgdb9nsd_000309,1.0,1.6
dsgdb9nsd_000309,1.6,0.6
dsgdb9nsd_000309,1.5,0.3
dsgdb9nsd_096485,0.0,1.2
dsgdb9nsd_096485,0.0,1.2
dsgdb9nsd_096485,0.0,1.2
dsgdb9nsd_096485,0.0,1.1
dsgdb9nsd_096485,0.0,1.2
dsgdb9nsd_096485,0.0,1.1
dsgdb9nsd_006120,0.0,1.1
dsgdb9nsd_006120,0.0,1.1
dsgdb9nsd_006120,0.0,1.1
dsgdb9nsd_006120,0.0,1.6
dsgdb9nsd_006120,0.0,1.1
dsgdb9nsd_023009,0.0,1.8
dsgdb9nsd_023009,0.0,2.0
dsgdb9nsd_023009,0.0,1.8
dsgdb9nsd_023009,0.0,1.8
dsgdb9nsd_023009,0.0,1.8
dsgdb9nsd_002186,0.0,1.1
dsgdb9nsd_002186,0.0,1.1
dsgdb9nsd_002186,0.0,1.1
dsgdb9nsd_002186,0.0,1.2
dsgdb9nsd_002186,0.0,1.6
dsgdb9nsd_002186,0.0,1.9
dsgdb9nsd_002186,0.2,2.0
dsgdb9nsd_002186,0.0,1.1
dsgdb9nsd_002186,0.0,1.1
dsgdb9nsd_002186,0.0,1.1
dsgdb9nsd_002186,0.0,1.1
dsgdb9nsd_007743,0.0,1.8
dsgdb9nsd_007743,0.0,1.8
dsgdb9nsd_007743,0.0,1.8
dsgdb9nsd_007743,0.0,2.0
dsgdb9nsd_007743,0.0,1.8
dsgdb9nsd_007743,0.0,1.8
dsgdb9nsd_016928,0.0,0.8
dsgdb9nsd_016928,0.0,0.8
dsgdb9nsd_016928,0.0,0.7
dsgdb9nsd_016928,0.0,0.8
dsgdb9nsd_016928,0.0,0.7
dsgdb9nsd_020828,0.0,0.3
dsgdb9nsd_020828,0.0,0.1
dsgdb9nsd_020828,0.0,0.3
dsgdb9nsd_020828,0.0,0.3
dsgdb9nsd_019031,0.0,1.1
dsgdb9nsd_019031,0.0,0.9
dsgdb9nsd_019031,0.0,0.8
dsgdb9nsd_019031,0.0,1.1
dsgdb9nsd_019031,0.0,0.8
dsgdb9nsd_019031,0.0,0.8
dsgdb9nsd_019031,0.0,1.1
dsgdb9nsd_005774,0.4,0.1
dsgdb9nsd_005774,0.4,0.1
dsgdb9nsd_005774,0.4,0.1
dsgdb9nsd_005774,0.4,0.1
dsgdb9nsd_000419,0.1,1.3
dsgdb9nsd_000419,0.1,1.1
dsgdb9nsd_000419,0.1,1.3
dsgdb9nsd_000419,0.1,1.3
dsgdb9nsd_000419,0.0,1.1
dsgdb9nsd_000419,0.1,1.3
dsgdb9nsd_000419,0.1,1.3
dsgdb9nsd_000419,0.1,1.3
dsgdb9nsd_000419,0.0,1.3
dsgdb9nsd_000419,0.1,1.3
dsgdb9nsd_003023,0.0,0.7
dsgdb9nsd_003023,0.0,0.7
dsgdb9nsd_003023,0.0,1.2
dsgdb9nsd_003023,0.0,1.1
dsgdb9nsd_003023,0.0,0.7
dsgdb9nsd_003023,0.0,0.8
dsgdb9nsd_003023,0.0,0.7
dsgdb9nsd_003023,0.0,0.8
dsgdb9nsd_003023,0.0,0.7
dsgdb9nsd_019781,0.0,1.2
dsgdb9nsd_019781,0.0,1.3
dsgdb9nsd_019781,0.0,1.3
dsgdb9nsd_019781,0.0,1.2
dsgdb9nsd_019781,0.0,1.2
dsgdb9nsd_019781,0.0,1.3
dsgdb9nsd_017126,0.8,1.1
dsgdb9nsd_017126,1.1,1.9
dsgdb9nsd_017126,1.1,0.6
dsgdb9nsd_017126,0.8,0.3
dsgdb9nsd_017126,1.2,1.9
dsgdb9nsd_017126,0.7,1.6
dsgdb9nsd_017126,0.8,0.3
dsgdb9nsd_017126,1.2,1.9
dsgdb9nsd_017126,0.8,1.1
dsgdb9nsd_017126,1.2,1.9
dsgdb9nsd_017126,0.8,1.1
dsgdb9nsd_006955,0.0,1.7
dsgdb9nsd_006955,0.0,1.7
dsgdb9nsd_006955,0.0,1.6
dsgdb9nsd_006955,0.0,1.7
dsgdb9nsd_047425,0.1,1.9
dsgdb9nsd_047425,0.1,1.9
dsgdb9nsd_047425,0.1,1.9
dsgdb9nsd_047425,0.1,1.9
dsgdb9nsd_047425,0.1,1.9
dsgdb9nsd_047425,0.1,1.9
dsgdb9nsd_039577,0.0,0.7
dsgdb9nsd_039577,0.0,0.7
dsgdb9nsd_039577,0.0,0.7
dsgdb9nsd_039577,0.0,0.7
dsgdb9nsd_039577,0.0,1.1
dsgdb9nsd_039577,0.0,0.8
dsgdb9nsd_039577,0.0,1.1
dsgdb9nsd_039577,0.0,0.8
dsgdb9nsd_039577,0.0,0.7
dsgdb9nsd_039577,0.0,1.1
dsgdb9nsd_002375,0.0,1.6
dsgdb9nsd_016220,0.0,1.2
dsgdb9nsd_123858,0.6,1.8
dsgdb9nsd_123858,0.6,1.8
dsgdb9nsd_123858,0.6,1.8
dsgdb9nsd_123858,0.6,1.8
dsgdb9nsd_123858,0.6,1.8
dsgdb9nsd_020480,0.4,0.9
dsgdb9nsd_020480,0.4,0.9
dsgdb9nsd_020480,0.4,0.9
dsgdb9nsd_020480,0.4,0.9
dsgdb9nsd_020480,0.4,0.9
dsgdb9nsd_071320,0.0,1.1
dsgdb9nsd_071320,0.0,1.2
dsgdb9nsd_071320,0.0,1.1
dsgdb9nsd_071320,0.0,1.1
dsgdb9nsd_008300,1.2,1.9
dsgdb9nsd_008300,1.1,0.0
dsgdb9nsd_008300,1.2,1.9
dsgdb9nsd_008300,1.2,1.9
dsgdb9nsd_008300,1.2,1.9
dsgdb9nsd_008300,1.2,1.8
dsgdb9nsd_008300,1.1,1.5
dsgdb9nsd_008300,1.2,0.8
dsgdb9nsd_008300,1.0,1.5
dsgdb9nsd_008300,1.2,1.9
dsgdb9nsd_008300,0.7,1.5
dsgdb9nsd_008300,1.1,1.5
dsgdb9nsd_008300,1.1,1.5
dsgdb9nsd_008300,1.1,0.9
dsgdb9nsd_008300,1.1,0.8
dsgdb9nsd_008300,1.3,0.2
dsgdb9nsd_085166,0.0,1.3
dsgdb9nsd_085166,0.0,1.2
dsgdb9nsd_085166,0.0,1.3
dsgdb9nsd_085166,0.0,1.2
dsgdb9nsd_085166,0.0,1.3
dsgdb9nsd_085166,0.0,1.2
dsgdb9nsd_085166,0.0,1.2
dsgdb9nsd_085166,0.0,1.2
dsgdb9nsd_032084,0.0,0.8
dsgdb9nsd_032084,0.0,0.8
dsgdb9nsd_032084,0.0,0.8
dsgdb9nsd_032084,0.0,0.8
dsgdb9nsd_032084,0.0,0.8
dsgdb9nsd_006207,0.6,1.4
dsgdb9nsd_006207,0.6,0.5
dsgdb9nsd_006207,0.6,0.5
dsgdb9nsd_006207,0.6,0.5
dsgdb9nsd_006207,0.6,0.5
dsgdb9nsd_006207,0.6,0.0
dsgdb9nsd_006207,0.9,1.7
dsgdb9nsd_112867,1.3,1.6
dsgdb9nsd_112867,1.3,1.6
dsgdb9nsd_112867,1.3,0.2
dsgdb9nsd_112867,1.3,1.6
dsgdb9nsd_112867,1.3,1.0
dsgdb9nsd_112867,1.3,0.2
dsgdb9nsd_112867,1.3,1.8
dsgdb9nsd_112867,1.3,0.1
dsgdb9nsd_112867,1.3,1.6
dsgdb9nsd_112867,1.4,0.3
dsgdb9nsd_112867,1.3,0.2
dsgdb9nsd_022988,1.0,0.2
dsgdb9nsd_022988,0.7,0.2
dsgdb9nsd_022988,1.0,0.2
dsgdb9nsd_022988,0.7,0.2
dsgdb9nsd_022988,0.7,0.2
dsgdb9nsd_022988,0.7,0.2
dsgdb9nsd_022988,0.7,0.2
dsgdb9nsd_022988,0.7,0.2
dsgdb9nsd_022988,0.7,0.2
dsgdb9nsd_022988,1.0,0.2
dsgdb9nsd_000093,0.9,1.8
dsgdb9nsd_000093,1.5,1.4
dsgdb9nsd_000093,1.7,1.8
dsgdb9nsd_000093,0.9,1.8
dsgdb9nsd_000093,0.9,0.5
dsgdb9nsd_000093,0.9,1.8
dsgdb9nsd_000093,0.9,1.8
dsgdb9nsd_000093,1.1,0.6
dsgdb9nsd_000093,1.4,1.8
dsgdb9nsd_000093,1.1,0.7
dsgdb9nsd_000093,0.9,0.8
dsgdb9nsd_000093,1.6,0.6
dsgdb9nsd_000093,1.6,1.8
dsgdb9nsd_000093,1.8,1.9
dsgdb9nsd_000093,1.2,1.9
dsgdb9nsd_000093,0.9,1.8
dsgdb9nsd_000093,1.2,1.8
dsgdb9nsd_000093,1.1,1.2
dsgdb9nsd_000093,1.1,0.7
dsgdb9nsd_000093,1.1,0.6
dsgdb9nsd_000093,0.9,1.6
dsgdb9nsd_000093,0.9,1.8
dsgdb9nsd_000093,0.9,1.8
dsgdb9nsd_000093,1.1,0.6
dsgdb9nsd_000093,1.4,1.8
dsgdb9nsd_000093,1.1,0.7
dsgdb9nsd_000093,1.3,0.2
dsgdb9nsd_004170,0.0,1.3
dsgdb9nsd_004170,0.0,1.3
dsgdb9nsd_004170,0.0,1.3
dsgdb9nsd_004170,0.0,1.3
dsgdb9nsd_002189,0.0,1.1
dsgdb9nsd_002189,0.0,1.1
dsgdb9nsd_002189,0.0,0.8
dsgdb9nsd_002189,0.0,0.8
dsgdb9nsd_002189,0.0,0.8
dsgdb9nsd_002189,0.0,1.3
dsgdb9nsd_002189,0.0,0.8
dsgdb9nsd_002189,0.0,1.3
dsgdb9nsd_002189,0.0,1.1
dsgdb9nsd_002189,0.0,1.1
dsgdb9nsd_002189,0.0,0.8
dsgdb9nsd_002189,0.0,1.1
dsgdb9nsd_002189,0.0,0.7
dsgdb9nsd_002189,0.0,1.1
dsgdb9nsd_001868,0.0,2.0
dsgdb9nsd_001868,0.0,2.0
dsgdb9nsd_001868,0.0,2.0
dsgdb9nsd_001868,0.0,2.0
dsgdb9nsd_001868,0.0,2.0
dsgdb9nsd_001868,0.0,2.0
dsgdb9nsd_002405,0.1,1.9
dsgdb9nsd_002405,0.1,1.9
dsgdb9nsd_002405,0.1,1.9
dsgdb9nsd_002405,0.1,1.7
dsgdb9nsd_002405,0.1,1.7
dsgdb9nsd_002405,0.1,1.7
dsgdb9nsd_002405,0.1,1.7
dsgdb9nsd_002405,0.1,1.7
dsgdb9nsd_002405,0.1,1.9
dsgdb9nsd_002405,0.1,1.9
dsgdb9nsd_002405,0.1,1.9
dsgdb9nsd_002405,0.1,1.7
dsgdb9nsd_012832,0.0,1.2
dsgdb9nsd_012832,0.0,1.2
dsgdb9nsd_012832,0.0,1.3
dsgdb9nsd_012832,0.0,1.3
dsgdb9nsd_012832,0.0,1.2
dsgdb9nsd_012832,0.0,1.8
dsgdb9nsd_012832,0.0,1.2
dsgdb9nsd_012832,0.0,1.8
dsgdb9nsd_003770,0.9,0.1
dsgdb9nsd_003770,0.9,0.8
dsgdb9nsd_003770,0.9,0.0
dsgdb9nsd_003770,0.7,1.8
dsgdb9nsd_003770,0.9,0.3
dsgdb9nsd_003770,0.9,0.8
dsgdb9nsd_003770,0.7,1.0
dsgdb9nsd_003770,1.2,1.0
dsgdb9nsd_003770,0.7,1.0
dsgdb9nsd_003770,0.9,1.5
dsgdb9nsd_003770,0.9,1.5
dsgdb9nsd_003770,1.2,1.9
dsgdb9nsd_003770,0.9,0.8
dsgdb9nsd_003770,0.9,0.8
dsgdb9nsd_012408,0.0,1.2
dsgdb9nsd_012408,0.0,0.9
dsgdb9nsd_012408,0.0,0.9
dsgdb9nsd_012408,0.0,0.9
dsgdb9nsd_012408,0.0,1.1
dsgdb9nsd_012408,0.0,0.9
dsgdb9nsd_012408,0.0,0.9
dsgdb9nsd_093481,0.0,1.3
dsgdb9nsd_093481,0.0,1.3
dsgdb9nsd_093481,0.0,1.3
dsgdb9nsd_093481,0.0,1.3
dsgdb9nsd_011382,1.2,1.1
dsgdb9nsd_011382,1.2,0.5
dsgdb9nsd_011382,0.9,0.8
dsgdb9nsd_011382,1.2,0.0
dsgdb9nsd_011382,1.0,0.3
dsgdb9nsd_011382,1.2,1.3
dsgdb9nsd_011382,1.2,2.0
dsgdb9nsd_011382,1.3,0.2
dsgdb9nsd_011382,1.2,1.9
dsgdb9nsd_011382,1.2,0.0
dsgdb9nsd_011382,1.2,1.9
dsgdb9nsd_011382,1.2,0.7
dsgdb9nsd_011382,1.3,1.9
dsgdb9nsd_011382,1.2,0.0
dsgdb9nsd_011382,1.5,0.0
dsgdb9nsd_011382,1.6,1.9
dsgdb9nsd_011382,1.2,0.0
dsgdb9nsd_011382,1.2,0.0
dsgdb9nsd_021839,0.0,1.8
dsgdb9nsd_021839,0.0,2.0
dsgdb9nsd_021839,0.0,1.8
dsgdb9nsd_029929,0.0,1.1
dsgdb9nsd_029929,0.0,0.9
dsgdb9nsd_029929,0.0,1.1
dsgdb9nsd_029929,0.0,1.1
dsgdb9nsd_029929,0.0,1.1
dsgdb9nsd_029929,0.0,0.9
dsgdb9nsd_125870,0.0,1.2
dsgdb9nsd_125870,0.0,1.2
dsgdb9nsd_125870,0.0,1.2
dsgdb9nsd_125870,0.0,1.2
dsgdb9nsd_125870,0.0,1.2
dsgdb9nsd_125870,0.0,1.2
dsgdb9nsd_125870,0.0,1.2
dsgdb9nsd_125870,0.0,1.0
dsgdb9nsd_002774,0.0,0.7
dsgdb9nsd_002774,0.0,0.7
dsgdb9nsd_002774,0.0,0.7
dsgdb9nsd_011277,0.4,0.3
dsgdb9nsd_011277,0.2,1.1
dsgdb9nsd_011277,0.4,0.2
dsgdb9nsd_011277,0.3,0.0
dsgdb9nsd_011277,0.3,1.7
dsgdb9nsd_011277,0.3,0.0
dsgdb9nsd_011277,0.2,1.0
dsgdb9nsd_011277,0.3,1.8
dsgdb9nsd_011277,0.4,0.2
dsgdb9nsd_011277,0.7,1.7
dsgdb9nsd_011277,0.2,0.7
dsgdb9nsd_011277,0.2,0.2
dsgdb9nsd_011277,0.2,0.0
dsgdb9nsd_011277,0.0,1.2
dsgdb9nsd_011277,0.5,1.5
dsgdb9nsd_011277,0.0,1.1
dsgdb9nsd_008377,0.1,1.9
dsgdb9nsd_008377,0.1,1.9
dsgdb9nsd_008377,0.1,1.9
dsgdb9nsd_008377,0.1,1.9
dsgdb9nsd_008377,0.1,1.9
dsgdb9nsd_008377,0.1,1.9
dsgdb9nsd_018099,1.1,0.6
dsgdb9nsd_018099,0.7,1.0
dsgdb9nsd_018099,0.7,1.0
dsgdb9nsd_018099,0.7,1.0
dsgdb9nsd_018099,0.7,1.0
dsgdb9nsd_018099,1.1,1.8
dsgdb9nsd_018099,1.1,0.6
dsgdb9nsd_018099,0.8,1.8
dsgdb9nsd_018099,0.7,1.0
dsgdb9nsd_109477,0.1,1.9
dsgdb9nsd_109477,0.1,1.9
dsgdb9nsd_109477,0.1,1.9
dsgdb9nsd_109477,0.1,1.7
dsgdb9nsd_109477,0.1,1.9
dsgdb9nsd_109477,0.0,1.9
dsgdb9nsd_109477,0.1,1.9
dsgdb9nsd_109477,0.1,1.9
dsgdb9nsd_011662,0.0,0.7
dsgdb9nsd_011662,0.0,0.7
dsgdb9nsd_011662,0.0,0.7
dsgdb9nsd_011662,0.0,0.7
dsgdb9nsd_084357,0.0,0.7
dsgdb9nsd_084357,0.0,0.8
dsgdb9nsd_084357,0.0,0.7
dsgdb9nsd_084357,0.0,0.8
dsgdb9nsd_084357,0.0,0.7
dsgdb9nsd_002767,0.0,2.0
dsgdb9nsd_002767,0.0,1.6
dsgdb9nsd_002767,0.0,2.0
dsgdb9nsd_002250,0.0,1.0
dsgdb9nsd_002250,0.0,1.0
dsgdb9nsd_001447,0.0,1.2
dsgdb9nsd_001447,0.0,1.2
dsgdb9nsd_001447,0.0,0.9
dsgdb9nsd_001447,0.0,1.1
dsgdb9nsd_001447,0.0,0.9
dsgdb9nsd_001447,0.0,0.9
dsgdb9nsd_001447,0.0,0.9
dsgdb9nsd_001447,0.0,0.9
dsgdb9nsd_001447,0.0,1.2
dsgdb9nsd_001447,0.0,1.1
dsgdb9nsd_001447,0.0,0.9
dsgdb9nsd_001447,0.0,1.4
dsgdb9nsd_001447,0.0,0.9
dsgdb9nsd_084077,0.0,0.3
dsgdb9nsd_084077,0.0,0.3
dsgdb9nsd_084077,0.0,0.3
dsgdb9nsd_084077,0.0,0.3
dsgdb9nsd_084077,0.0,0.3
dsgdb9nsd_084077,0.0,0.3
dsgdb9nsd_084077,0.0,0.4
dsgdb9nsd_001845,0.8,0.1
dsgdb9nsd_001845,1.2,0.1
dsgdb9nsd_001845,1.0,0.1
dsgdb9nsd_001845,1.0,0.1
dsgdb9nsd_001845,0.8,0.5
dsgdb9nsd_001845,1.3,1.0
dsgdb9nsd_001845,1.1,0.0
dsgdb9nsd_001845,0.8,0.1
dsgdb9nsd_001845,0.8,0.1
dsgdb9nsd_001845,0.8,0.1
dsgdb9nsd_001845,1.1,0.6
dsgdb9nsd_001845,0.8,1.8
dsgdb9nsd_001845,0.8,0.1
dsgdb9nsd_001845,1.4,0.1
dsgdb9nsd_001845,0.8,1.5
dsgdb9nsd_001845,1.3,0.2
dsgdb9nsd_001845,1.3,0.2
dsgdb9nsd_001845,0.8,1.6
dsgdb9nsd_001845,0.8,0.1
dsgdb9nsd_001845,0.8,0.1
dsgdb9nsd_005704,0.5,1.2
dsgdb9nsd_005704,0.4,1.2
dsgdb9nsd_005704,0.5,1.7
dsgdb9nsd_005704,0.4,1.2
dsgdb9nsd_005704,0.4,0.9
dsgdb9nsd_005704,0.4,1.2
dsgdb9nsd_000407,0.0,1.2
dsgdb9nsd_000407,0.0,1.3
dsgdb9nsd_000407,0.0,1.2
dsgdb9nsd_000407,0.0,1.4
dsgdb9nsd_000407,0.0,1.2
dsgdb9nsd_000407,0.0,1.2
dsgdb9nsd_000407,0.0,1.2
dsgdb9nsd_000407,0.0,1.2
dsgdb9nsd_000407,0.0,1.2
dsgdb9nsd_048950,0.3,0.0
dsgdb9nsd_048950,0.3,0.0
dsgdb9nsd_048950,0.3,1.2
dsgdb9nsd_048950,0.3,1.2
dsgdb9nsd_048950,0.3,0.0
dsgdb9nsd_048950,0.3,0.0
dsgdb9nsd_012219,0.0,1.9
dsgdb9nsd_012219,0.0,1.6
dsgdb9nsd_083149,0.0,1.9
dsgdb9nsd_083149,0.0,1.9
dsgdb9nsd_083149,0.0,1.9
dsgdb9nsd_083149,0.0,1.9
dsgdb9nsd_083149,0.0,1.9
dsgdb9nsd_011549,0.0,2.0
dsgdb9nsd_075468,0.0,1.2
dsgdb9nsd_075468,0.0,1.3
dsgdb9nsd_075468,0.0,1.2
dsgdb9nsd_075468,0.0,1.3
dsgdb9nsd_075468,0.0,1.2
dsgdb9nsd_075468,0.0,0.7
dsgdb9nsd_001987,0.0,2.0
dsgdb9nsd_001987,0.0,2.0
dsgdb9nsd_001987,0.0,2.0
dsgdb9nsd_001987,0.0,2.0
dsgdb9nsd_001987,0.0,2.0
dsgdb9nsd_001987,0.0,2.0
dsgdb9nsd_012328,0.0,1.8
dsgdb9nsd_012328,0.0,1.5
dsgdb9nsd_012328,0.0,1.5
dsgdb9nsd_012328,0.0,1.5
dsgdb9nsd_012328,0.0,1.8
dsgdb9nsd_012328,0.0,1.5
dsgdb9nsd_012328,0.0,1.5
dsgdb9nsd_012328,0.0,1.8
dsgdb9nsd_018584,0.1,1.9
dsgdb9nsd_018584,0.1,1.9
dsgdb9nsd_018584,0.1,1.9
dsgdb9nsd_018584,0.1,1.9
dsgdb9nsd_018584,0.0,1.9
dsgdb9nsd_018584,0.0,1.9
dsgdb9nsd_018584,0.1,1.9
dsgdb9nsd_001301,0.1,1.4
dsgdb9nsd_001301,0.1,1.4
dsgdb9nsd_001301,0.1,1.4
dsgdb9nsd_001301,0.1,1.4
dsgdb9nsd_001301,0.1,1.4
dsgdb9nsd_001301,0.1,1.4
dsgdb9nsd_001301,0.1,1.4
dsgdb9nsd_001301,0.1,1.3
dsgdb9nsd_003852,0.0,1.6
dsgdb9nsd_003852,0.0,1.8
dsgdb9nsd_003852,0.0,1.6
dsgdb9nsd_003852,0.0,1.8
dsgdb9nsd_003852,0.0,1.8
dsgdb9nsd_003852,0.0,1.6
dsgdb9nsd_076269,0.0,2.0
dsgdb9nsd_076269,0.0,2.0
dsgdb9nsd_076269,0.0,2.0
dsgdb9nsd_002933,0.0,1.1
dsgdb9nsd_002933,0.0,0.9
dsgdb9nsd_002933,0.0,1.1
dsgdb9nsd_002933,0.0,1.1
dsgdb9nsd_002933,0.0,0.9
dsgdb9nsd_002933,0.0,0.8
dsgdb9nsd_002933,0.0,1.1
dsgdb9nsd_002933,0.0,1.1
dsgdb9nsd_002933,0.0,0.9
dsgdb9nsd_012992,0.0,1.1
dsgdb9nsd_012992,0.0,1.1
dsgdb9nsd_012992,0.0,1.1
dsgdb9nsd_012992,0.0,1.1
dsgdb9nsd_012992,0.0,1.0
dsgdb9nsd_012369,0.0,0.9
dsgdb9nsd_012369,0.0,0.9
dsgdb9nsd_012369,0.0,0.9
dsgdb9nsd_012369,0.0,0.9
dsgdb9nsd_012369,0.0,0.9
dsgdb9nsd_014170,0.1,1.9
dsgdb9nsd_014170,0.1,1.9
dsgdb9nsd_014170,0.1,1.9
dsgdb9nsd_014170,0.1,1.9
dsgdb9nsd_014170,0.1,1.9
dsgdb9nsd_014170,0.1,1.9
dsgdb9nsd_014170,0.1,1.9
dsgdb9nsd_015223,0.2,0.4
dsgdb9nsd_015223,0.2,0.7
dsgdb9nsd_015223,0.2,0.4
dsgdb9nsd_015223,0.2,0.4
dsgdb9nsd_015223,0.2,0.0
dsgdb9nsd_015223,0.1,0.4
dsgdb9nsd_015223,0.2,0.9
dsgdb9nsd_015223,0.2,0.5
dsgdb9nsd_015223,0.2,0.0
dsgdb9nsd_129750,0.1,1.9
dsgdb9nsd_129750,0.1,1.9
dsgdb9nsd_129750,0.1,1.9
dsgdb9nsd_129750,0.1,1.9
dsgdb9nsd_003208,0.0,0.3
dsgdb9nsd_003208,0.0,0.1
dsgdb9nsd_003208,0.0,0.5
dsgdb9nsd_003208,0.0,0.3
dsgdb9nsd_003208,0.0,0.3
dsgdb9nsd_001658,1.3,0.7
dsgdb9nsd_001658,1.3,1.9
dsgdb9nsd_001658,1.2,1.9
dsgdb9nsd_001658,1.1,0.6
dsgdb9nsd_001658,1.3,1.1
dsgdb9nsd_001658,1.3,1.5
dsgdb9nsd_001658,1.3,0.2
dsgdb9nsd_001658,1.4,1.9
dsgdb9nsd_001658,1.3,0.0
dsgdb9nsd_001658,1.3,0.8
dsgdb9nsd_001658,1.3,1.9
dsgdb9nsd_001658,1.3,2.0
dsgdb9nsd_001658,1.3,1.9
dsgdb9nsd_001658,1.2,1.3
dsgdb9nsd_001658,1.3,1.9
dsgdb9nsd_001658,1.1,1.9
dsgdb9nsd_001658,1.3,0.2
dsgdb9nsd_001658,1.3,1.9
dsgdb9nsd_001658,1.5,1.4
dsgdb9nsd_001658,1.3,1.3
dsgdb9nsd_001658,1.3,1.9
dsgdb9nsd_001658,1.3,1.9
dsgdb9nsd_001658,1.4,1.1
dsgdb9nsd_001658,1.3,1.2
dsgdb9nsd_002600,0.0,1.9
dsgdb9nsd_002600,0.0,1.9
dsgdb9nsd_002600,0.0,1.7
dsgdb9nsd_002600,0.0,1.9
dsgdb9nsd_002600,0.0,1.7
dsgdb9nsd_002600,0.0,1.8
dsgdb9nsd_002600,0.0,1.7
dsgdb9nsd_002600,0.0,1.9
dsgdb9nsd_002600,0.0,1.7
dsgdb9nsd_002600,0.0,1.9
dsgdb9nsd_002600,0.0,1.9
dsgdb9nsd_020538,0.0,0.9
dsgdb9nsd_020538,0.0,0.9
dsgdb9nsd_020538,0.0,1.2
dsgdb9nsd_020538,0.0,1.2
dsgdb9nsd_020538,0.0,1.1
dsgdb9nsd_020538,0.0,0.9
dsgdb9nsd_020538,0.0,0.9
dsgdb9nsd_020538,0.0,0.9
dsgdb9nsd_020538,0.0,1.1
dsgdb9nsd_018445,0.0,1.1
dsgdb9nsd_018445,0.0,1.4
dsgdb9nsd_018445,0.0,1.2
dsgdb9nsd_018445,0.0,1.6
dsgdb9nsd_018445,0.0,1.1
dsgdb9nsd_018445,0.0,1.3
dsgdb9nsd_006161,1.2,1.9
dsgdb9nsd_006161,1.1,1.3
dsgdb9nsd_006161,1.1,1.3
dsgdb9nsd_006161,1.1,1.3
dsgdb9nsd_006161,1.2,1.3
dsgdb9nsd_006161,1.1,1.3
dsgdb9nsd_006161,0.8,1.8
dsgdb9nsd_006161,1.1,1.3
dsgdb9nsd_006161,1.1,1.2
dsgdb9nsd_006161,0.9,1.3
dsgdb9nsd_006161,0.6,0.0
dsgdb9nsd_006161,1.1,0.6
dsgdb9nsd_006161,1.1,1.2
dsgdb9nsd_006161,1.1,1.2
dsgdb9nsd_006161,1.1,1.3
dsgdb9nsd_006161,1.1,0.6
dsgdb9nsd_011002,1.2,1.3
dsgdb9nsd_011002,1.2,1.9
dsgdb9nsd_011002,1.2,0.0
dsgdb9nsd_011002,1.2,1.9
dsgdb9nsd_011002,1.2,0.7
dsgdb9nsd_011002,1.2,0.0
dsgdb9nsd_011002,1.2,1.9
dsgdb9nsd_011002,1.2,1.6
dsgdb9nsd_011002,1.0,0.9
dsgdb9nsd_011002,1.4,1.9
dsgdb9nsd_011002,1.2,1.9
dsgdb9nsd_011002,1.2,0.0
dsgdb9nsd_011002,1.3,0.2
dsgdb9nsd_011002,1.2,0.0
dsgdb9nsd_011002,1.2,1.3
dsgdb9nsd_039468,0.1,1.4
dsgdb9nsd_039468,0.1,1.9
dsgdb9nsd_039468,0.1,1.9
dsgdb9nsd_039468,0.1,1.9
dsgdb9nsd_039468,0.1,1.9
dsgdb9nsd_039468,0.1,1.5
dsgdb9nsd_039468,0.1,1.5
dsgdb9nsd_085766,0.9,1.2
dsgdb9nsd_085766,0.9,1.8
dsgdb9nsd_085766,0.9,1.5
dsgdb9nsd_085766,1.3,1.4
dsgdb9nsd_085766,0.9,1.4
dsgdb9nsd_085766,0.9,1.2
dsgdb9nsd_085766,0.9,1.2
dsgdb9nsd_085766,0.9,1.5
dsgdb9nsd_085766,0.9,1.5
dsgdb9nsd_085766,0.9,0.0
dsgdb9nsd_085766,0.9,1.2
dsgdb9nsd_004962,1.1,1.0
dsgdb9nsd_004962,1.3,1.0
dsgdb9nsd_004962,1.5,1.5
dsgdb9nsd_004962,1.1,1.0
dsgdb9nsd_004962,1.1,0.6
dsgdb9nsd_004962,1.1,1.0
dsgdb9nsd_004962,1.1,1.0
dsgdb9nsd_004962,1.1,1.0
dsgdb9nsd_004962,1.1,0.6
dsgdb9nsd_018115,0.1,1.5
dsgdb9nsd_018115,0.1,1.5
dsgdb9nsd_018115,0.1,1.4
dsgdb9nsd_018115,0.1,1.5
dsgdb9nsd_018115,0.1,1.5
dsgdb9nsd_018115,0.1,1.5
dsgdb9nsd_018115,0.1,1.5
dsgdb9nsd_018115,0.1,1.4
dsgdb9nsd_018115,0.1,1.4
dsgdb9nsd_018115,0.1,1.5
dsgdb9nsd_006066,1.2,1.9
dsgdb9nsd_006066,0.9,1.8
dsgdb9nsd_006066,0.9,2.0
dsgdb9nsd_006066,0.9,1.8
dsgdb9nsd_006066,0.9,0.0
dsgdb9nsd_006066,1.1,1.9
dsgdb9nsd_006066,0.9,0.9
dsgdb9nsd_006066,0.9,1.8
dsgdb9nsd_006066,0.9,1.8
dsgdb9nsd_006066,0.9,1.8
dsgdb9nsd_006066,1.0,1.8
dsgdb9nsd_006066,1.1,0.6
